category,title_clean,description_clean,contract_type,city,department,remote,salary_min,salary_max,salary_avg,salary_unit
Emploi Comptabilité,assistant comptable h f,assistant comptable h f lynx rh toulouse - 31 cdi et engagée profil recherché profil recherché - formation en comptabilité - une première expérience sur un poste similaire est voir l offre il y a 9 heures,CDI,Toulouse,31,0,,,,
Emploi Comptabilité,charge de recouvrement h f,charge de recouvrement h f start people cholet - 49 cdd 2 200 - 2 400 mois 6 mois de votre profil nous vous accueillerons ensuite en agence pour vous faire passer des tests sécurité et finaliser votre inscription voir l offre il y a 9 heures,CDD,2 200,2 400 € / mois,0,26400.0,28800.0,27600.0,monthly
Emploi Comptabilité,comptable - secretariat h f,comptable - secretariat h f start people arques-la-bataille - 76 intérim 11 88 - 12 50 heure 3 mois êtes titulaire du bac avec expérience l'offre est faites pour vous rémunération selon le profil prêt à vous voir l offre il y a 9 heures,Intérim,"11,88","12,50 € / heure",0,19543.0,20562.0,20052.5,hourly
Emploi Comptabilité,aide comptable h f,aide comptable h f start people cognac - 16 cdi 12 - 15 heure vous disposez d'un bac 2 3 en comptabilité vous détenez une aisance sur un voir l offre il y a 9 heures,CDI,12,15 € / heure,0,19740.0,24675.0,22207.5,hourly
Emploi Comptabilité,responsable comptable h f,responsable comptable h f start people la capelle-bleys - 12 cdi 40 000 - 45 000 an et compétences techniques -expertise en gestion de la comptabilité -connaissance approfondie des logiciels comptables et erp sage voir l offre il y a 9 heures,CDI,40 000,45 000 € / an,0,40000.0,45000.0,42500.0,annual
Emploi Comptabilité,collaborateur comptable confirmé h f,collaborateur comptable confirmé h f comptalents saint-grégoire - 35 cdi 30 000 - 38 000 an télétravail partiel gestion d'un portefeuille clients varié - gestion de la comptabilité clients déclarations fiscales révision liasses - gestion voir l offre il y a 9 heures,CDI,30 000,38 000 € / an,1,30000.0,38000.0,34000.0,annual
Emploi Comptabilité,collaborateur comptable confirmé h f,collaborateur comptable confirmé h f talents aec saint-grégoire - 35 cdi 30 000 - 38 000 an télétravail partiel gestion d'un portefeuille clients varié - gestion de la comptabilité clients déclarations fiscales révision liasses - gestion voir l offre il y a 9 heures,CDI,30 000,38 000 € / an,1,30000.0,38000.0,34000.0,annual
Emploi Comptabilité,comptable fournisseurs h f,comptable fournisseurs h f comptalents saint-pierre-du-perray - 91 cdd 30 000 - 33 000 an 6 mois et vous maîtrisez donc la partie inter société ainsi que la comptabilité analytique la connaissance de sage 1000 est un plus le voir l offre il y a 9 heures,CDD,30 000,33 000 € / an,0,30000.0,33000.0,31500.0,annual
Emploi Comptabilité,collaborateur comptable confirmé h f,collaborateur comptable confirmé h f talents aec saint-grégoire - 35 cdi 30 000 - 37 000 an télétravail partiel sur le territoire national il est organisé en différents pôles comptabilité dans le cadre de son développement le cabinet est à - voir l offre il y a 9 heures,CDI,30 000,37 000 € / an,1,30000.0,37000.0,33500.0,annual
Emploi Comptabilité,comptable fournisseurs h f,comptable fournisseurs h f comptalents paris - 75 intérim 25 000 - 35 000 an 2 mois votre profil - vous justifiez d'une première expérience en comptabilité fournisseurs - une connaissance de sap s4 hana est un plus voir l offre il y a 9 heures,Intérim,25 000,35 000 € / an,0,25000.0,35000.0,30000.0,annual
Emploi Comptabilité,expert-comptable h f,expert-comptable h f cocerto cesson-sévigné - 35 cdi télétravail partiel adn c'est pourquoi on se déplace régulièrement sur site afin d'être plus proches du terrain et de mieux comprendre leurs voir l offre il y a 10 heures,CDI,Cesson-Sévigné,35,1,,,,
Emploi Comptabilité,collaborateur comptable sénior h f,collaborateur comptable sénior h f bdo super recruteur saint-gilles-croix-de-vie - 85 cdi 36 000 - 45 000 an télétravail partiel des clients dans un secteur où les évolutions de la réglementation et des solutions technologiques sont importantes voir l offre il y a 10 heures,CDI,36 000,45 000 € / an,1,36000.0,45000.0,40500.0,annual
Emploi Comptabilité,collaborateur comptable - lyon h f,collaborateur comptable - lyon h f numbr lyon 2e - 69 cdi 10 heure télétravail partiel ton avis compte - des outils innovant chez nous la compta - des parcours de formation entièrement conçus par des experts métiers voir l offre il y a 10 heures,CDI,Lyon 2e,69,1,16450.0,16450.0,16450.0,hourly
Emploi Comptabilité,collaborateur confirmé - réviseur comptable h f,collaborateur confirmé - réviseur comptable h f geco recrutement super recruteur royan - 17 cdi 35 000 - 43 000 an de formation supérieure type bts dcg master dscg ou cca vous disposez d'une expérience professionnelle réussie d'au moins 2 ans voir l offre il y a 10 heures,CDI,35 000,43 000 € / an,0,35000.0,43000.0,39000.0,annual
Emploi Comptabilité,collaborateur confirmé - réviseur comptable h f,collaborateur confirmé - réviseur comptable h f geco recrutement super recruteur brive-la-gaillarde - 19 cdi 35 000 - 40 000 an de formation supérieure en comptabilité comptable ou en association voir l offre il y a 10 heures,CDI,35 000,40 000 € / an,0,35000.0,40000.0,37500.0,annual
Emploi Comptabilité,chef de mission expertise comptable h f,chef de mission expertise comptable h f s a associates orléans - 45 cdi 45 000 - 60 000 an parcours et vos objectifs professionnels afin de voir comment nous pouvons vous accompagner au mieux - soumission de votre candidature voir l offre il y a 10 heures,CDI,45 000,60 000 € / an,0,45000.0,60000.0,52500.0,annual
Emploi Comptabilité,comptable général h f,comptable général h f ixora fort-de-france - 972 cdi word powerpoint teams - la connaissance de sage ligne 100 sl compta - vous êtes dynamique et force de proposition - maitrise - voir l offre il y a 10 heures,CDI,Fort-de-France,972,0,,,,
Emploi Comptabilité,comptable général h f,comptable général h f cluxelite super recruteur le lamentin - 972 cdi 35 000 - 38 000 an télétravail occasionnel ou équivalent validé vous justifiez d'une expérience confirmée en comptabilité vous êtes reconnu pour votre rigueur votre sens de voir l offre il y a 10 heures,CDI,35 000,38 000 € / an,1,35000.0,38000.0,36500.0,annual
Emploi Comptabilité,comptable général - trésorier h f,comptable général - trésorier h f les zelles la bresse - 88 cdi 37 000 - 40 000 an vous êtes titulaire au minimum d'un bac 3 en comptabilité significative 10 ans minimum en entreprise ou cabinet en voir l offre il y a 10 heures,CDI,37 000,40 000 € / an,0,37000.0,40000.0,38500.0,annual
Emploi Comptabilité,collaborateur confirmé - réviseur comptable h f,collaborateur confirmé - réviseur comptable h f geco recrutement super recruteur uzerche - 19 cdi 35 000 - 40 000 an autonomie vous avez le sens du travail en équipe vous souhaitez vous investir au sein d'un cabinet convivial et dynamique voir l offre il y a 10 heures,CDI,35 000,40 000 € / an,0,35000.0,40000.0,37500.0,annual
Emploi Comptabilité,assistante recouvrement h f,assistante recouvrement h f ava6 limonest - 69 cdi 26 000 - 30 000 an compétences d'assistant e tes qualités humaines feront la différence cette mission t'intéresse alors postule et viens nous rencontrer voir l offre il y a 10 heures,CDI,26 000,30 000 € / an,0,26000.0,30000.0,28000.0,annual
Emploi Comptabilité,comptable immobilier senior h f,comptable immobilier senior h f sinclair ressources paris 5e - 75 cdi 50 000 - 55 000 an minimum bts dut dcg ou équivalent idéalement - expérience en comptabilité immobilière serait un plus - maîtrise de la fiscalité voir l offre il y a 10 heures,CDI,50 000,55 000 € / an,0,50000.0,55000.0,52500.0,annual
Emploi Comptabilité,chef de mission comptable - cabient bienveillant et dynamique h f,chef de mission comptable - cabient bienveillant et dynamique h f comptalents paris - 75 cdi 45 000 - 60 000 an télétravail partiel - diplômé e d'une formation comptable au minimum bac 2 en comptabilité gestion - vous disposez d'au minimum 5-8 ans d'expérience voir l offre il y a 10 heur,CDI,45 000,60 000 € / an,1,45000.0,60000.0,52500.0,annual
Emploi Comptabilité,collaborateur comptable h f,collaborateur comptable h f juny recrutement paris 9e - 75 cdi télétravail occasionnel de formation type dcg vous disposez d'au moins deux années d'expérience en cabinet comptable alternance comprise voir l offre il y a 10 heures,CDI,Paris 9e,75,1,,,,
Emploi Comptabilité,chargé d'études actuarielles - stage h f,chargé d'études actuarielles - stage h f axa en france nanterre - 92 stage 832 - 1 868 mois vous êtes en master 2 en mathématiques appliquées en data ou en actuariat vous recherchez un stage de 6 voir l offre il y a 10 heures,Stage,832,1 868 € / mois,0,9984.0,22416.0,16200.0,monthly
Emploi Comptabilité,responsable de cabinet expertise-comptable h f,responsable de cabinet expertise-comptable h f peakh mulhouse - 68 cdi 50 000 - 60 000 an télétravail occasionnel un poste d'encadrement notre client apprécie les candidats curieux rigoureux et motivés la confidentialité de votre candidature voir l offre il y a 10 heures,CDI,50 000,60 000 € / an,1,50000.0,60000.0,55000.0,annual
Emploi Comptabilité,collaborateur comptable h f,collaborateur comptable h f talents aec vieux-thann - 68 cdi 32 000 - 35 000 an du cabinet - equipe soudée et stable des évènements restaurants escape game sont régulièrement organisés pour voir l offre il y a 10 heures,CDI,32 000,35 000 € / an,0,32000.0,35000.0,33500.0,annual
Emploi Comptabilité,expert comptable diplômé h f,expert comptable diplômé h f lea super recruteur millau - 12 cdi 60 000 - 80 000 an titulaire du dec vous justifiez d'une expérience significative votre appétence managériale est un atout pour ce poste voir l offre il y a 10 heures,CDI,60 000,80 000 € / an,0,60000.0,80000.0,70000.0,annual
Emploi Comptabilité,collaborateur comptable confirmé h f,collaborateur comptable confirmé h f tac recrutement super recruteur baillargues - 34 cdi 33 000 - 36 000 an télétravail partiel comptable ou agc titulaire d'une formation supérieure en comptabilité la confidentialité de votre candidature est assurée par notre voir l offre il y a 10 heures,CDI,33 000,36 000 € / an,1,33000.0,36000.0,34500.0,annual
Emploi Comptabilité,comptable projets h f,comptable projets h f rh partners toulouse - 31 cdd 30 000 - 35 000 an profil attendu - vous êtes titulaire d'un bac 2 minimum en comptabilité - vous justifiez d'une première expérience réussie en voir l offre il y a 10 heures,CDD,30 000,35 000 € / an,0,30000.0,35000.0,32500.0,annual
Emploi Comptabilité,charge de recouvrement h f,charge de recouvrement h f job link paris 11e - 75 cdi 36 000 an preuve d'organisation d'autonomie et de réactivité - la maîtrise d'un crm ou d'un logiciel de gestion est un plus voir l offre il y a 10 heures,CDI,Paris 11e,75,0,36000.0,36000.0,36000.0,annual
Emploi Comptabilité,expert-comptable diplômé ou mémorialiste - 77 h f,expert-comptable diplômé ou mémorialiste - 77 h f actiforces lieusaint - 77 cdi télétravail partiel - pour les mémorialistes un accompagnement renforcé dans la rédaction du mémoire et sur l'ensemble du parcours de voir l offre il y a 10 heures,CDI,Lieusaint,77,1,,,,
Emploi Comptabilité,expert-comptable diplômé ou mémorialiste - 88 h f,expert-comptable diplômé ou mémorialiste - 88 h f actiforces saint-nabord - 88 cdi télétravail partiel - une charte télétravail permettant jusqu'à 40 jours par an - un engagement fort en matière de voir l offre il y a 10 heures,CDI,Saint-Nabord,88,1,,,,
Emploi Comptabilité,collaborateur comptable h f,collaborateur comptable h f providence paris 16e - 75 cdi 35 000 - 45 000 an télétravail occasionnel excel et les outils comptables - rigueur curiosité aisance relationnelle et esprit d'analyse seront vos meilleurs atouts voir l offre il y a 10 heures,CDI,35 000,45 000 € / an,1,35000.0,45000.0,40000.0,annual
Emploi Comptabilité,collaborateur comptable - chargé de dossiers h f,collaborateur comptable - chargé de dossiers h f geco recrutement super recruteur les herbiers - 85 cdi 35 000 - 43 000 an titulaire d'un bac 2 au minimum en comptabilité cabinet comptable vous souhaitez vous investir dans voir l offre il y a 10 heures,CDI,35 000,43 000 € / an,0,35000.0,43000.0,39000.0,annual
Emploi Comptabilité,collaborateur comptable confirmé h f,collaborateur comptable confirmé h f cabinet filigrane super recruteur auneau-bleury-saint-symphorien - 28 cdi 35 000 - 45 000 an télétravail occasionnel profil recherché vous avez une expérience d'au moins 3 ans en cabinet comptable êtes dynamique voir l offre il y a 10 heures,CDI,35 000,45 000 € / an,1,35000.0,45000.0,40000.0,annual
Emploi Comptabilité,assistant comptable h f,assistant comptable h f institut f2i paris - 75 alternance 24 mois titulaire du baccalaureat vous êtes reconnu e pour votre sens de la confidentialité et autonomie voir l offre il y a 10 heures,Alternance,Paris,75,0,,,,
Emploi Comptabilité,collaborateur comptable h f,collaborateur comptable h f juny recrutement paris 15e - 75 cdi 35 000 - 45 000 an de formation type dcg ou dscg vous disposez de 3 ans en cabinet comptable sur poste similaire voir l offre il y a 10 heures,CDI,35 000,45 000 € / an,0,35000.0,45000.0,40000.0,annual
Emploi Comptabilité,collaborateur comptable confirmé h f,collaborateur comptable confirmé h f cabinet filigrane super recruteur chaillac - 36 cdi 35 000 - 45 000 an télétravail occasionnel pour discuter de vos aspirations et valider votre candidature anonyme auprès du client - présentation détaillée découverte du voir l offre il y a 10 heu,CDI,35 000,45 000 € / an,1,35000.0,45000.0,40000.0,annual
